term,stem,count,sample_size,ratio,google_w2v_x,google_w2v_y
"discovered","discov","2","1000","0.002","-0.40710044065004464","-0.15403790835783124"
"disabilities","disabl","2","1000","0.002","-0.47649324473643917","0.022345016917963395"
"diligent","dilig","2","1000","0.002","-0.45020469888565495","-0.14768821754080558"
"differs","differ","2","1000","0.002","-0.4727426175431824","-0.0782472327325646"
"devastated","devast","2","1000","0.002","-0.5335340077435627","-0.7100221916137265"
"denies","deni","2","1000","0.002","-0.7499911251338833","-0.9957124549133326"
"decentralised","decentralis","2","1000","0.002","",""
"deceased","deceas","2","1000","0.002","-0.3102085404876714","-0.3849227922635971"
"de-bias","de-bia","2","1000","0.002","",""
"darrell","darrel","2","1000","0.002","",""
"darkjoin","darkjoin","2","1000","0.002","",""
"darker","darker","2","1000","0.002","-0.27299447023197826","-0.03272399193423394"
"dan","dan","2","1000","0.002","1.6219873996204441","-0.7397294658458938"
"cybersecurity","cybersecur","2","1000","0.002","-0.28394328580027445","0.2557733470905319"
"cutting-edge","cutting-edg","2","1000","0.002","-0.3617543782411771","0.3641563876947089"
"cutout","cutout","2","1000","0.002","0.002665073854173112","0.3242184504121668"
"cubo","cubo","2","1000","0.002","",""
"cruise","cruis","2","1000","0.002","-0.24893673563937896","-0.03439565673739126"
"criticised","criticis","2","1000","0.002","",""
"crisis","crisi","2","1000","0.002","-0.46685387973080666","-0.5429006857960343"
"crises","crise","2","1000","0.002","-0.4639673900705464","-0.43341967023322137"
"creeps","creep","2","1000","0.002","0.21661811833392214","-0.2902829438649574"
"credibility","credibl","2","1000","0.002","-0.5164137381546734","-0.4468522555903307"
"creates","creat","2","1000","0.002","-0.478106150615517","0.06561715511142335"
"cracks","crack","2","1000","0.002","-0.4679719577989025","-0.33032936780792005"
"cover-up","cover-up","2","1000","0.002","-0.28272809018150197","-0.5785300989303745"
"coverings","cover","2","1000","0.002","-0.35985656809475436","0.2129130736233204"
"counsel","counsel","2","1000","0.002","-0.5875158125938575","-0.4441870872920622"
"corrupt","corrupt","2","1000","0.002","-0.0733407116167708","-0.8050331596361835"
"correctly","correct","2","1000","0.002","-0.0026237590399907536","0.12189700137684194"
"corpses","corps","2","1000","0.002","-0.3114924614628847","-0.34229924086787644"
"coronavirusthe","coronavirusth","2","1000","0.002","",""
"coronavirus-infected","coronavirus-infect","2","1000","0.002","",""
"confirm","confirm","2","1000","0.002","-0.4792671584688001","-0.1409292328302251"
"conceal","conceal","2","1000","0.002","-0.6152966043982829","-0.4077334442440011"
"compromised","compromis","2","1000","0.002","-0.46377199187996077","-0.10001634188494475"
"complies","compli","2","1000","0.002","-0.6260110015799477","0.029883047317627347"
"complaint","complaint","2","1000","0.002","-0.6038707617184182","-0.47759387252224444"
"competitor","competitor","2","1000","0.002","-0.27572406496751334","0.0288632711372975"
"comparisons","comparison","2","1000","0.002","-0.6441222199958652","0.030376899894817434"
"commuters","commut","2","1000","0.002","-0.43905659819857185","0.05795606522753335"
"communist","communist","2","1000","0.002","-0.1721567861124897","-0.5974555888012806"
"combine","combin","2","1000","0.002","-0.5038819184705406","0.19462608638612197"
"college","colleg","2","1000","0.002","-0.21557225644850336","-0.3069021041707212"
"cnbc","cnbc","2","1000","0.002","0.8350826893399828","-0.08879731169297632"
"clever","clever","2","1000","0.002","-0.0010567298167132944","0.15352458438003536"
"cleaner","cleaner","2","1000","0.002","-0.13292910143656358","-0.007656155809084971"
"clamor","clamor","2","1000","0.002","-0.36889012319336867","-0.5861026927547249"
"chris","chris","2","1000","0.002","2.1683340405055143","-0.8113534616551626"
"chopra","chopra","2","1000","0.002","0.20783976147374267","-0.09476347963891747"
"china-based","china-bas","2","1000","0.002","",""
"check-in","check-in","2","1000","0.002","0.9044429299755141","0.7183119908792547"
"celebrates","celebr","2","1000","0.002","-0.42160014642746124","-0.5922641658955001"
"cbn","cbn","2","1000","0.002","0.3851908569916091","-0.3995527723703814"
"catastrophic","catastroph","2","1000","0.002","-0.49978532823713195","-0.3813362940173137"
"catalina","catalina","2","1000","0.002","",""
"casino","casino","2","1000","0.002","-0.3686184176634775","-0.09041602471084963"
"cashierless","cashierless","2","1000","0.002","",""
"car-bomb","car-bomb","2","1000","0.002","-0.04097143392258065","-0.3604908951535026"
"capitalists","capitalist","2","1000","0.002","0.07088431144170808","-0.6261470906447986"
"capability","capabl","2","1000","0.002","-0.33770560629151414","0.7377485372431563"
"canada","canada","2","1000","0.002","2.25096454992909","-0.046637350849082757"
"camps","camp","2","1000","0.002","-0.4324220480168874","-0.41391886136411654"
"camera-equipped","camera-equip","2","1000","0.002","",""
"calif","calif","2","1000","0.002","0.45276922470403375","-0.300869600791721"
"buzzfeed","buzzfe","2","1000","0.002","",""
"bureaus","bureaus","2","1000","0.002","-0.2568593454271645","0.12330797743605547"
"buolamwini","buolamwini","2","1000","0.002","",""
"buhari","buhari","2","1000","0.002","0.5333381047206316","-0.5009521202340348"
"bruce","bruce","2","1000","0.002","1.8342788972847213","-0.5346013733532672"
"browse","brows","2","1000","0.002","0.18162383818062233","1.1245405747437818"
"broader","broader","2","1000","0.002","-0.6674269385757898","0.042635228667597454"
"british","british","2","1000","0.002","1.8798362721644144","-0.7175831086874933"
"breakthroughs","breakthrough","2","1000","0.002","-0.5508980412985323","0.3295959813651416"
"brainwashing","brainwash","2","1000","0.002","-0.10907906951718442","-0.4057754096776375"
"borderless","borderless","2","1000","0.002","-0.04999444136187981","0.36080189051605216"
"boost","boost","2","1000","0.002","-0.7095755281254484","-0.2871980659463522"
"boon","boon","2","1000","0.002","-0.5606860010185882","-0.20835715813303107"
"bolster","bolster","2","1000","0.002","-0.8140972458241141","-0.4858523878083141"
"blur","blur","2","1000","0.002","-0.3663468019834612","0.30769410131130726"
"blueprint","blueprint","2","1000","0.002","-0.8094880057123838","-0.24395353768475322"
"blockchain","blockchain","2","1000","0.002","",""
"blockbuster","blockbust","2","1000","0.002","-0.4131483795344334","-0.06828618368383929"
"blocked","block","2","1000","0.002","-0.4894949448111822","-0.509667151724285"
"blasts","blast","2","1000","0.002","-0.32063216685517343","-0.5377331717846013"
"bipartisan","bipartisan","2","1000","0.002","-0.6899907766762641","-0.30282895558982614"
"bionic","bionic","2","1000","0.002","0.11924918305454077","0.6447665327590029"
"billed","bill","2","1000","0.002","-0.5555511901765755","-0.12119108177284886"
"bike","bike","2","1000","0.002","0.014869198285052041","0.1840347380374096"
"biddle","biddl","2","1000","0.002","",""
"bezels","bezel","2","1000","0.002","0.3352057685486293","1.4744978003136142"
"bernie","berni","2","1000","0.002","1.1470966541210372","-0.442724922596875"
"berkeley","berkeley","2","1000","0.002","1.1436536939798172","-0.10667880390942104"
"bellanaija","bellanaija","2","1000","0.002","",""
"bbc","bbc","2","1000","0.002","2.071526583774067","-0.18862490267423643"
"battlefield","battlefield","2","1000","0.002","-0.42956893431238696","0.21743506656432376"
"barriers","barrier","2","1000","0.002","-0.5565647202969667","-0.05592514500554719"
"bankruptcy","bankruptci","2","1000","0.002","-0.38609740430557155","-0.17122040036318342"
"ballot","ballot","2","1000","0.002","-0.6021732007464987","-0.4292464666134795"
"balances","balanc","2","1000","0.002","-0.3704224538570486","0.0592447804452495"
"backlash","backlash","2","1000","0.002","-0.7628490554583197","-0.6459875682737339"
"azhar","azhar","2","1000","0.002","",""
"azeem","azeem","2","1000","0.002","",""
"awards","award","2","1000","0.002","-0.47590348598535986","-0.054781122787439025"
"aws","aw","2","1000","0.002","0.48548671235526053","-0.14870143413269998"
"audio","audio","2","1000","0.002","0.015752668497750543","0.9529073343879759"
"attach","attach","2","1000","0.002","-0.12245708868282117","0.14207810074669766"
"array","array","2","1000","0.002","-0.5180920186188526","0.40692053261005673"
"arjun","arjun","2","1000","0.002","0.4814714973164707","-0.24072887425019693"
"arguably","arguabl","2","1000","0.002","-0.3565764897029764","-0.3234979508929591"
"apc","apc","2","1000","0.002","0.37407466789882843","-0.10519196091932921"
"anyvision","anyvis","2","1000","0.002","",""
"anymore","anymor","2","1000","0.002","-0.00032403017377387544","-0.31820656369592826"
"animoji","animoji","2","1000","0.002","",""
"alzheimer's","alzheim","2","1000","0.002","0.4369926679236993","0.10421713286931128"
"alphabet","alphabet","2","1000","0.002","0.3029795603368458","0.16388901070706832"
"alicem","alicem","2","1000","0.002","",""
"alerts","alert","2","1000","0.002","-0.42292937478357656","1.0577787297653536"
"album","album","2","1000","0.002","0.016551286241604384","0.23084651273974582"
"alarm","alarm","2","1000","0.002","-0.41469885273278706","0.17586834527207573"
"airpods","airpod","2","1000","0.002","",""
"ai-based","ai-bas","2","1000","0.002","",""
"agreement","agreement","2","1000","0.002","-0.7000524365659212","-0.14170452129676112"
"agrees","agre","2","1000","0.002","-0.5346910377261942","-0.5344289456393203"
"afp","afp","2","1000","0.002","0.949612547401199","-0.301332524066643"
"affix","affix","2","1000","0.002","-0.3295996421541775","0.12584772226995214"
"advisory","advisori","2","1000","0.002","-0.5768261248931797","-0.3652934038981308"
"advertisers","advertis","2","1000","0.002","-0.3358843755544821","0.5555496766683904"
"advancing","advanc","2","1000","0.002","-0.5975270702273346","-0.22350876548504595"
"adjust","adjust","2","1000","0.002","-0.5419548274966003","0.22820756287773866"
"accrelist","accrelist","2","1000","0.002","",""
"accidentally","accident","2","1000","0.002","-0.13869199831265924","-0.08027018598964689"
"accessbankto","accessbankto","2","1000","0.002","",""
"academics","academ","2","1000","0.002","-0.39460472587893797","-0.40774963374885975"
"abonnema","abonnema","2","1000","0.002","",""
"aaron","aaron","2","1000","0.002","1.598515118901528","-0.5020002583105339"
"8mp","8mp","2","1000","0.002","0.18827124026516573","0.4903730751562156"
"80,000","80,000","2","1000","0.002","",""
"750m","750m","2","1000","0.002","",""
"6.21-","6.21-","2","1000","0.002","",""
"6.2","6.2","2","1000","0.002","",""
"5g","5g","2","1000","0.002","0.426035157759557","0.18051193785875191"
"5:10","5:10","2","1000","0.002","",""
